114.87763285636902,up,release
114.87863183021545,down,press
116.7661988735199,space,press
116.85418844223022,up,press
116.9102144241333,down,release
117.41121482849121,up,press
118.35015916824341,space,press
118.42225813865662,up,release
118.42225813865662,down,press
119.35815143585205,space,press
119.71817016601562,down,release
119.84614300727844,up,press
120.38221216201782,down,press
120.4061496257782,up,release
120.91742181777954,down,press
121.21424770355225,down,release
121.65420460700989,checkpoint,310
122.08178353309631,space,press
122.12179636955261,down,press
123.08170223236084,space,press
123.15365982055664,down,release
123.15365982055664,up,press
123.88164210319519,space,press
124.69782090187073,space,press
124.89764189720154,up,release
124.9296452999115,down,press
125.7208948135376,space,press
126.44086027145386,down,release
126.98531723022461,up,press
127.92088103294373,space,press
128.0258219242096,down,press
128.05780267715454,up,release
128.56348943710327,down,press
128.83356356620789,space,press
128.95362401008606,down,release
129.56909322738647,checkpoint,null
129.64105224609375,space,press
129.69702672958374,up,press
130.44971299171448,up,release
130.44971299171448,down,press
130.73758006095886,down,release
131.20136618614197,checkpoint,340
131.47056436538696,up,press
131.80000000000000,up,release
131.90000000000000,down,press
132.94208574295044,down,release
133.78238368034363,up,press
135.07034873962402,space,press
135.17430567741394,up,release
135.71040511131287,up,press
136.25460839271545,space,press
136.30961394309998,up,release
136.6701934337616,up,press
137.4301414489746,up,release
137.92644691467285,up,press
138.509685754776,up,release
138.98244333267212,up,press
139.52616596221924,up,release
140.10217761993408,space,press
140.75787448883057,down,press
141.56639766693115,down,release
141.94203424453735,space,press
141.94203424453735,up,press
142.8863205909729,up,release
143.14222025871277,down,press
143.43047738075256,space,press
143.71042680740356,down,release
144.2783863544464,down,press
144.46222352981567,space,press
144.79804468154907,down,release
144.82243251800537,up,press
145.82202768325806,space,press
145.92609214782715,up,release
146.17430210113525,down,press
146.67803931236267,up,press
146.7180986404419,down,release
147.22957825660706,up,press
147.29381442070007,space,press
147.35829186439514,up,release
147.35829186439514,down,press
147.8304078578949,down,release
147.8304078578949,space,press
147.8304078578949,up,press
148.4139642715454,up,release
148.7025125026703,space,press
148.74248933792114,down,press
149.17395782470703,down,release
149.17395782470703,up,press
149.29456686973572,up,release
149.4219686985016,up,press
150.52594017982483,up,release
150.93455028533936,checkpoint,430
151.36792922019958,down,press
151.63201665878296,space,press
151.78412747383118,down,release
152.48014068603516,down,press
152.79208374023438,space,press
152.8961215019226,down,release
153.04760837554932,up,press
153.33535718917847,space,press
153.8553969860077,up,release
153.92828178405762,down,press
153.9761242866516,down,release
154.36802434921265,up,press
154.75227975845337,up,release
154.928076505661,down,press
155.14410138130188,space,press
155.3357846736908,down,release
155.3998622894287,up,press
155.76809310913086,space,press
155.86429738998413,up,release
156.00827479362488,down,press
156.24831080436707,down,release
156.88763642311096,checkpoint,440
157.36049914360046,down,press
157.40000000000000,space,press
157.72053408622742,down,release
157.92933821678162,down,press
158.08935070037842,up,press
158.13739490509033,down,release
158.52084684371948,space,press
158.85648703575134,up,release
159.09733939170837,down,press
159.41738438606262,space,press
159.6728160381317,down,release
159.74478769302368,down,press
159.95262694358826,up,press
159.98519611358643,down,release
160.3926544189453,space,press
160.58514070510864,up,release
161.20919752120972,space,press
161.41726565361023,down,press
161.52924799919128,up,press
161.56922554969788,down,release
161.9931242465973,space,press
162.64904880523682,space,press
163.2808358669281,space,press
164.03281211853027,space,press
164.18480038642883,up,release
164.21713781356812,down,press
164.9529049396515,down,release
165.52923679351807,checkpoint,null
165.649085521698,down,press
166.07293605804443,down,release
166.36123299598694,space,press
166.58536100387573,down,press
167.05727577209473,down,release
167.20917654037476,space,press
167.88048434257507,down,press
168.5133671760559,down,release
168.9853253364563,down,press
169.3210723400116,space,press
169.5213463306427,down,release
169.81687188148499,down,press
170.1206681728363,checkpoint,null
170.40111923217773,down,release
170.56046605110168,up,press
170.59244799613953,up,release
170.96915888786316,checkpoint,null
171.06445789337158,up,press
171.4251630306244,up,release
171.89703726768494,checkpoint,null
171.97715830802917,down,press
172.4091832637787,down,release
172.4252734184265,up,press
172.60104656219482,up,release
172.68102049827576,up,press
173.5451786518097,space,press
174.08915066719055,down,press
174.12127709388733,up,release
174.62330150604248,down,press
174.6808044910431,up,press
174.78484320640564,down,release
175.2943456172943,up,press
175.3451726436615,space,press
175.85717105865479,up,release
176.02514243125916,down,press
176.27269673347473,down,release
176.4411690235138,checkpoint,5xx
178.20124983787537,space,press
178.8252866268158,space,press
179.38549637794495,space,press
179.89713072776794,down,press
180.0893895626068,space,press
180.69700241088867,space,press
181.16103839874268,space,press
182.01744747161865,space,press
182.15292692184448,up,press
182.2009460926056,down,release
182.7010326385498,up,press
183.32142734527588,space,press
183.48927664756775,up,release
183.48927664756775,down,press
184.2730152606964,up,press
184.3453345298767,down,release
184.5692958831787,up,release
185.00883316993713,up,press
185.52883410453796,up,release
185.5849359035492,down,press
185.73720741271973,down,release
185.8249852657318,up,press
185.92117261886597,up,release
186.1933400630951,down,press
186.5450141429901,up,press
186.58479166030884,down,release
186.72869396209717,up,release
187.0966019630432,up,press
187.6732201576233,up,release
187.73661017417908,down,press
188.36139607429504,down,release
188.91344928741455,space,press
189.4011619091034,up,press
189.72130751609802,space,press
190.70501565933228,up,release
190.70501565933228,down,press
191.15297961235046,space,press
191.24894070625305,down,release
191.24894070625305,up,press
191.91343808174133,down,press
191.9454004764557,up,release
192.447003364563,down,press
192.8413848876953,up,press
192.89723825454712,down,release
193.0891511440277,space,press
194.02496194839478,down,press
194.09697580337524,up,release
194.60809993743896,down,press
195.49667406082153,up,press
195.5686309337616,down,release
195.70532059669495,space,press
196.24137139320374,space,press
196.68084859848022,space,press
197.13725757598877,space,press
197.57729053497314,space,press
198.0408215522766,space,press
198.8330090045929,space,press
199.24098658561707,up,release
199.2885706424713,down,press
199.93723106384277,down,release
200.08133935928345,space,press
200.76139092445374,space,press
201.32943058013916,space,press
201.4093804359436,down,press
201.71339392662048,space,press
202.18485188484192,space,press
202.60872769355774,space,press
203.0410611629486,space,press
203.4092652797699,down,release
203.6008951663971,up,press
204.2330846786499,space,press
204.54473042488098,up,release
204.72906017303467,down,press
204.93701100349426,space,press
205.39323353767395,space,press
205.86502051353455,down,release
205.86502051353455,up,press
206.2324573993683,down,press
206.2645013332367,up,release
206.3850417137146,up,press
206.4170446395874,down,release
206.69733500480652,up,release
206.7213213443756,down,press
206.75330352783203,down,release
207.1450777053833,checkpoint,650
